Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,app_id,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature
5f4bd69cacc7c47c56d50599,17279,270.0,LR,w/ XAI,0.0,18.2,4.0,pH,numeric,3.1,3.0,-0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1,1.8074719539281707,0.03030303030303045,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1
5bb23e550a35ed00019dd901,5400,72.0,LR,w/o XAI,0.0,177.222,1.0,Height,numeric,6.1,9.2,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,3.1,1,1,1,1,3.1,1.7913246100753686,0.20400927911760797,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,3.1,1,1,1,1,3.1
5bb23e550a35ed00019dd901,5401,184.0,LR,w/ XAI,0.0,49.12,1.0,Height,numeric,2.0,3.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,1.7,1,1,1,1,1.7,1.7922121085053326,0.19401982708648288,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,1.7,1,1,1,1,1.7
5bb23e550a35ed00019dd901,5402,363.0,LR,w/ XAI,1.0,6.198,2.0,Width,numeric,2.4,6.5,4.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,4.1,0,1,0,1,4.1,1.7924271554501991,0.362104590079373,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,2,Width,4.1,0,1,0,1,4.1
5bb23e550a35ed00019dd901,5403,278.0,LR,w/o XAI,1.0,50.234,1.0,Height,numeric,3.6,2.6,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,1.0,0,1,0,1,1.0,1.791498770599575,0.07051253993959823,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,1.0,0,1,0,1,1.0
5bb23e550a35ed00019dd901,5404,83.0,LR,w/ XAI,0.0,8.886,1.0,Height,numeric,2.9,4.9,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,2.0,1,1,1,1,2.0,1.7922121085053326,0.13164839976560916,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,2.0,1,1,1,1,2.0
5bb23e550a35ed00019dd901,5405,36.0,LR,w/ XAI,1.0,66.416,1.0,Height,numeric,5.8,5.5,-0.3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,0.3,1,0,1,0,0.3,1.7922121085053326,0.386746618812098,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,0.3,1,0,1,0,0.3
5bb23e550a35ed00019dd901,5406,370.0,LR,w/o XAI,1.0,93.744,1.0,Height,numeric,5.6,8.3,2.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,2.7,0,1,0,1,2.7,1.7914585828501495,0.6931325775813021,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,2.7,0,1,0,1,2.7
5bb23e550a35ed00019dd901,5407,160.0,LR,w/ XAI,1.0,50.927,1.0,Height,numeric,5.1,8.9,3.8,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,3.8,0,1,0,1,3.8,1.7922121085053326,0.7422318461699513,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,3.8,0,1,0,1,3.8
5bb23e550a35ed00019dd901,5408,140.0,LR,w/o XAI,0.0,59.607,1.0,Height,numeric,3.0,4.4,1.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,1.4,1,1,1,1,1.4,1.7903601210512377,0.7259596445922875,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,1.4,1,1,1,1,1.4
5bb23e550a35ed00019dd901,5409,0.0,LR,w/o XAI,0.0,37.291,2.0,Width,numeric,18.0,17.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,2,Width,1.0,1,1,1,1,1.0,1.791061904041244,0.2625068614249772,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,2,Width,1.0,1,1,1,1,1.0
5bb23e550a35ed00019dd901,5410,237.0,LR,w/ XAI,1.0,15.581,1.0,Height,numeric,7.4,6.0,-1.4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,1.4,0,1,0,1,1.4,1.7920870903076171,0.43926992602967585,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,1.4,0,1,0,1,1.4
5bb23e550a35ed00019dd901,5411,126.0,LR,w/ XAI,0.0,30.141,1.0,Height,numeric,6.8,7.7,0.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,0.9,1,1,1,1,0.9,1.7922121085053326,0.27814465747997,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,0.9,1,1,1,1,0.9
5bb23e550a35ed00019dd901,5412,222.0,LR,w/ XAI,0.0,57.845,1.0,Height,numeric,5.6,11.0,5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,5.4,1,1,1,1,5.4,1.7920627664468898,0.004858405917625414,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,5.4,1,1,1,1,5.4
5bb23e550a35ed00019dd901,5413,385.0,LR,w/ XAI,0.0,28.189,4.0,Cap Diameter,numeric,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,4,Cap Diameter,2.0,1,1,1,1,2.0,1.7925056327992193,0.14026710416544907,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,4,Cap Diameter,2.0,1,1,1,1,2.0
5bb23e550a35ed00019dd901,5414,226.0,LR,w/o XAI,1.0,41.245,1.0,Height,numeric,6.5,2.0,-4.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,4.5,0,1,0,1,4.5,1.791007495085977,0.009235348185757388,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,4.5,0,1,0,1,4.5
5bb23e550a35ed00019dd901,5415,67.0,LR,w/o XAI,0.0,46.36,2.0,Width,numeric,31.0,8.5,-22.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,22.5,1,1,1,1,22.5,1.7907441978003278,0.08627062078651684,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,2,Width,22.5,1,1,1,1,22.5
5bb23e550a35ed00019dd901,5416,112.0,LR,w/o XAI,1.0,28.523,1.0,Height,numeric,7.9,7.2,-0.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,0.7,0,1,0,1,0.7,1.7908281563643353,0.16434415850855147,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,0.7,0,1,0,1,0.7
5bb23e550a35ed00019dd901,5417,41.0,LR,w/ XAI,0.0,75.441,1.0,Height,numeric,4.9,6.9,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,2.0,1,1,1,1,2.0,1.7922121085053326,0.012790695082729786,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,2.0,1,1,1,1,2.0
5bb23e550a35ed00019dd901,5418,225.0,LR,w/ XAI,0.0,50.213,1.0,Height,numeric,3.2,3.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,0.4,0,0,0,0,0.4,1.7922121085053326,0.16215568737448566,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,0.4,0,0,0,0,0.4
5bb23e550a35ed00019dd901,5419,348.0,LR,w/ XAI,1.0,8.248,2.0,Width,numeric,4.5,8.5,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,2,Width,4.0,0,1,0,1,4.0,1.7924370636667097,0.2967840018060354,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,2,Width,4.0,0,1,0,1,4.0
5bb23e550a35ed00019dd901,5420,202.0,LR,w/o XAI,1.0,7.498,1.0,Height,numeric,5.5,3.0,-2.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,2.5,0,1,0,1,2.5,1.7908281563643353,0.05231448376395721,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,2.5,0,1,0,1,2.5
5bb23e550a35ed00019dd901,5421,172.0,LR,w/ XAI,0.0,8.36,1.0,Height,numeric,3.3,7.0,3.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,3.7,1,1,1,1,3.7,1.7922121085053326,0.10374355541450204,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,3.7,1,1,1,1,3.7
5bb23e550a35ed00019dd901,5422,34.0,LR,w/ XAI,0.0,30.947,1.0,Height,numeric,5.8,4.7,-1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,1.1,1,1,1,1,1.1,1.7922121085053326,0.6020383853217,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,1.1,1,1,1,1,1.1
5bb23e550a35ed00019dd901,5423,164.0,LR,w/ XAI,1.0,31.243,1.0,Height,numeric,4.2,2.9,-1.3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,1.3,0,1,0,1,1.3,1.7922121085053326,0.10224537138355148,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,1.3,0,1,0,1,1.3
5bb23e550a35ed00019dd901,5424,313.0,LR,w/o XAI,0.0,28.755,1.0,Height,numeric,6.2,11.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,4.8,1,1,1,1,4.8,1.7915415860324704,0.012518054886855543,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,4.8,1,1,1,1,4.8
5bb23e550a35ed00019dd901,5425,245.0,LR,w/ XAI,1.0,10.534,1.0,Height,numeric,9.0,3.3,-5.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,5.7,0,1,0,1,5.7,1.7920870903076171,0.15148597190003063,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,5.7,0,1,0,1,5.7
5bb23e550a35ed00019dd901,5426,390.0,LR,w/ XAI,0.0,77.489,1.0,Height,numeric,3.8,3.0,-0.8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,0.8,1,1,1,1,0.8,1.7922121085053326,0.4225837523283089,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,1,1,Height,0.8,1,1,1,1,0.8
5bb23e550a35ed00019dd901,5427,243.0,LR,w/o XAI,0.0,33.83,1.0,Height,numeric,6.5,11.0,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,4.5,1,1,1,1,4.5,1.7915025231284152,0.0037641703505925657,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,4.5,1,1,1,1,4.5
5bb23e550a35ed00019dd901,5428,375.0,LR,w/ XAI,1.0,132.581,1.0,Height,numeric,4.6,4.7,0.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,0.1,1,0,1,0,0.1,1.7922121085053326,0.2847100708821672,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,0.1,1,0,1,0,0.1
5bb23e550a35ed00019dd901,5429,13.0,LR,w/ XAI,0.0,39.201,1.0,Height,numeric,4.6,8.8,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,4.2,1,1,1,1,4.2,1.7922121085053326,0.027696020897486368,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,4.2,1,1,1,1,4.2
5bb23e550a35ed00019dd901,5430,309.0,LR,w/o XAI,0.0,55.969,1.0,Height,numeric,6.4,5.2,-1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,1.2,1,1,1,1,1.2,1.7912110531369103,0.5868503956512838,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,1.2,1,1,1,1,1.2
5bb23e550a35ed00019dd901,5431,341.0,LR,w/ XAI,1.0,81.979,1.0,Height,numeric,8.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,3.0,0,1,0,1,3.0,1.7922121085053326,0.6162634476931271,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,3.0,0,1,0,1,3.0
5bb23e550a35ed00019dd901,5432,9.0,LR,w/o XAI,0.0,28.314,1.0,Height,numeric,3.3,3.7,0.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,0.4,0,0,0,0,0.4,1.7915025231284152,0.27171055234581676,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,0.4,0,0,0,0,0.4
5bb23e550a35ed00019dd901,5433,63.0,LR,w/o XAI,0.0,7.347,1.0,Height,numeric,5.9,3.6,-2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,2.3,1,1,1,1,2.3,1.7915025231284152,0.7520799662732471,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,2.3,1,1,1,1,2.3
5bb23e550a35ed00019dd901,5434,232.0,LR,w/o XAI,0.0,7.002,1.0,Height,numeric,1.8,2.1,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,0.3,0,0,0,0,0.3,1.7915025231284152,0.3870867505337626,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,0.3,0,0,0,0,0.3
5bb23e550a35ed00019dd901,5435,128.0,LR,w/o XAI,1.0,19.348,1.0,Height,numeric,3.9,2.3,-1.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,1.6,0,1,0,1,1.6,1.79120520338881,0.04206241519674356,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,1.6,0,1,0,1,1.6
5bb23e550a35ed00019dd901,5436,71.0,LR,w/o XAI,0.0,32.271,1.0,Height,numeric,5.9,11.0,5.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,5.1,1,1,1,1,5.1,1.7915415860324704,0.0037641703505925657,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,5.1,1,1,1,1,5.1
5bb23e550a35ed00019dd901,5437,92.0,LR,w/o XAI,0.0,67.262,1.0,Height,numeric,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,1.0,1,1,1,1,1.0,1.7908281563643353,0.23027093272639743,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,1.0,1,1,1,1,1.0
5bb23e550a35ed00019dd901,5438,315.0,LR,w/ XAI,0.0,30.047,1.0,Height,numeric,2.8,2.5,-0.3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,0.3,0,0,0,0,0.3,1.7922121085053326,0.29893513325359455,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,0.3,0,0,0,0,0.3
5bb23e550a35ed00019dd901,5439,64.0,LR,w/o XAI,1.0,157.818,1.0,Height,numeric,8.8,4.3,-4.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,4.5,0,1,0,1,4.5,1.791007495085977,0.25981529303628503,-0.24595895179116134,0.2010667041381745,0.001933801402081108,1.7917311398336355,0.26447329210240217,10.790033819345636,-0.24595895179116134,0.2010667041381745,0.001933801402081108,change_path_dt,0,1,Height,4.5,0,1,0,1,4.5
67340d3d9effb5a07a91f053,6760,215.0,DT,w/o XAI,0.0,29.817,4.0,Cap Diameter,numeric,0.97,6.0,5.03,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT,mlp,mushrooms,low,change_path_dt,0,4,Cap Diameter,5.03,1,1,1,1,5.03,0.4065574936296004,0.08908095641281875,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,0,4,Cap Diameter,5.03,1,1,1,1,5.03
67340d3d9effb5a07a91f053,6761,127.0,DT,w/ XAI,1.0,154.454,1.0,Height,numeric,4.9,3.4,-1.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,DT,mlp,mushrooms,low,change_path_dt,0,1,Height,1.5,0,1,0,1,1.5,1.3291298227547885,0.1602398564362937,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,0,1,Height,1.5,0,1,0,1,1.5
67340d3d9effb5a07a91f053,6762,255.0,DT,w/ XAI,0.0,53.337,1.0,Height,numeric,8.2,3.3,-4.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,DT,mlp,mushrooms,low,change_path_dt,0,1,Height,4.9,1,1,1,1,4.9,1.3291298227547885,0.14492055849783345,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,0,1,Height,4.9,1,1,1,1,4.9
67340d3d9effb5a07a91f053,6763,264.0,DT,w/ XAI,0.0,26.994,1.0,Height,numeric,3.5,2.7,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,mushrooms,low,change_path_dt,0,1,Height,0.8,1,1,1,1,0.8,1.3291298227547885,0.313240514978598,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,0,1,Height,0.8,1,1,1,1,0.8
67340d3d9effb5a07a91f053,6764,83.0,DT,w/o XAI,0.0,8.541,1.0,Height,numeric,2.9,3.8,0.9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,DT,mlp,mushrooms,low,change_path_dt,1,1,Height,0.9,1,1,1,1,0.9,1.0458376197849204,0.2007265724165099,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,1,1,Height,0.9,1,1,1,1,0.9
67340d3d9effb5a07a91f053,6765,346.0,DT,w/ XAI,1.0,26.42,1.0,Height,numeric,4.5,3.3,-1.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT,mlp,mushrooms,low,change_path_dt,1,1,Height,1.2,0,1,0,1,1.2,1.207399388605341,0.1525802074670636,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,1,1,Height,1.2,0,1,0,1,1.2
67340d3d9effb5a07a91f053,6766,61.0,DT,w/ XAI,0.0,58.122,2.0,Width,numeric,18.0,13.0,-5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,DT,mlp,mushrooms,low,change_path_dt,1,2,Width,5.0,1,1,1,1,5.0,0.34574324223035496,0.24873131728912282,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,1,2,Width,5.0,1,1,1,1,5.0
67340d3d9effb5a07a91f053,6767,200.0,DT,w/ XAI,0.0,15.829,4.0,Cap Diameter,numeric,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT,mlp,mushrooms,low,change_path_dt,1,4,Cap Diameter,3.0,1,1,1,1,3.0,0.4525842650156643,0.2010204068298927,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,1,4,Cap Diameter,3.0,1,1,1,1,3.0
67340d3d9effb5a07a91f053,6768,313.0,DT,w/o XAI,0.0,18.976,1.0,Height,numeric,6.2,3.3,-2.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,DT,mlp,mushrooms,low,change_path_dt,1,1,Height,2.9,1,1,1,1,2.9,1.0893972940273569,0.1449205584978335,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,1.0348700519597982,0.1888205536562454,9.898276366995168,-0.44771838908158923,0.2044297301928493,0.00023359470709390705,change_path_dt,1,1,Height,2.9,1,1,1,1,2.9
