Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Model Pred Time,Time,Response,AI Prediction (y),Model Prediction,Objective
224,DT+LR,mlp,mushrooms,low,,33,178.0,DT,False,6.976851710292503,7.351,-20,1,1,28.76540062252406
224,DT+LR,mlp,mushrooms,low,,34,278.0,DT,False,7.031057880076742,8.645,20,1,1,28.76540062252406
224,DT+LR,mlp,mushrooms,low,,35,190.0,DT,True,5.231476545378117,10.222,100,1,1,28.76540062252406
224,DT+LR,mlp,mushrooms,low,,36,12.0,DT,True,4.683683397995374,24.172,100,0,1,28.76540062252406
224,DT+LR,mlp,mushrooms,low,,37,145.0,LR,False,6.9971679006302105,5.378,20,1,1,28.76540062252406
224,DT+LR,mlp,mushrooms,low,,38,120.0,LR,True,7.069366716705524,4.282,-100,1,1,28.76540062252406
224,DT+LR,mlp,mushrooms,low,,39,346.0,LR,False,7.01885798811463,8.857,20,1,1,28.76540062252406
30,DT+LR,mlp,mushrooms,high,,0,221.0,DT,False,0.2009302626229168,57.74,-40,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,1,47.0,DT,False,0.2009276830318111,7.92,-60,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,2,366.0,DT,True,0.2009251159862071,22.212,-100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,3,291.0,LR,False,0.2009225613987483,6.326,100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,4,111.0,DT,True,6.512985801797336,12.639,-100,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,5,388.0,LR,True,4.819965534087357,30.92,40,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,6,5.0,DT,False,6.128032951436584,5.62,60,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,7,120.0,DT,True,4.6371603721234695,26.394,100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,8,56.0,DT,True,4.8786502062902,35.936,100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,9,95.0,DT,False,3.548305391767852,3.598,-100,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,10,335.0,LR,False,6.374044943298542,7.865,-40,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,11,1.0,DT,True,6.8236250008432116,32.994,100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,12,108.0,DT,False,6.778679177067114,4.373,40,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,13,89.0,LR,False,8.69011435821353,36.509,-60,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,14,389.0,DT,False,8.397841261809658,11.533,-60,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,15,15.0,DT,True,7.135319744987279,77.461,100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,16,53.0,DT,True,7.139607940881442,84.787,100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,17,374.0,LR,True,8.717326457394686,91.295,80,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,18,9.0,LR,False,3.8799123330513,123.339,-100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,19,76.0,LR,True,10.493775910741205,31.701,100,1,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,20,232.0,LR,True,3.843238897259941,54.505,-100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,21,183.0,DT,True,6.449886362550726,9.597,-100,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,22,176.0,LR,False,10.174529931352234,40.37,100,1,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,23,239.0,DT,True,3.6982429250322015,9.724,-100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,24,331.0,LR,True,8.650074186999436,17.934,-100,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,25,19.0,LR,False,9.657154858931632,27.672,100,1,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,26,277.0,DT,True,10.049613674843862,13.754,100,1,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,27,88.0,LR,False,9.302646235978088,26.501,100,1,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,28,282.0,DT,True,8.703892589969652,10.863,-100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,29,54.0,LR,False,3.957793589569568,32.674,100,1,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,30,12.0,DT,True,3.7886232610874697,35.27,100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,31,112.0,LR,False,8.787285602030849,19.793,100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,32,31.0,LR,True,3.73274568414945,25.57,-100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,33,268.0,DT,False,3.612336211583891,40.679,-100,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,34,92.0,DT,True,3.3927927172839443,7.719,-100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,35,82.0,DT,True,6.412138877566797,16.101,-100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,36,274.0,DT,True,7.398652855793306,23.494,100,1,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,37,48.0,DT,True,3.362621761823806,8.837,-100,0,0,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,38,139.0,DT,True,7.289283455294505,10.26,100,0,1,26.85430716654393
30,DT+LR,mlp,mushrooms,high,,39,164.0,DT,False,10.397725746708264,15.276,100,1,1,26.85430716654393
113,DT+LR,mlp,mushrooms,low,,0,130.0,DT,False,0.214335486999908,13.188,20,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,1,228.0,LR,True,6.367156810626046,11.374,-100,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,2,392.0,DT,True,0.283727571648358,18.612,-20,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,3,388.0,DT,True,0.3545191746897448,15.128,-60,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,4,50.0,LR,False,5.148987940223357,11.724,-20,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,5,315.0,LR,True,3.23030036978769,4.242,-100,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,6,259.0,DT,False,5.267718941559831,9.109,100,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,7,167.0,DT,False,4.730174352056946,7.521,20,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,8,337.0,LR,True,5.301417458207451,4.773,-100,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,9,82.0,DT,False,5.211503321389361,9.377,60,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,10,189.0,LR,False,4.776938488121774,5.881,40,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,11,230.0,LR,True,4.897384822766504,6.265,-100,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,12,185.0,DT,True,4.807910991665757,30.648,-80,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,13,127.0,LR,False,4.927055205890868,3.673,-80,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,14,78.0,LR,False,4.9512638989341085,12.947,-20,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,15,239.0,LR,False,3.644429543170414,11.476,40,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,16,316.0,DT,True,4.978183557023846,32.076,100,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,17,193.0,LR,True,6.687717977576328,15.287,-60,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,18,116.0,LR,True,6.995992262068893,12.793,100,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,19,38.0,DT,False,6.9654569188028255,16.489,-80,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,20,139.0,LR,True,6.9795354149167705,12.489,80,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,21,98.0,DT,False,7.09474737655402,14.661,20,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,22,352.0,DT,True,4.788879618953515,14.999,80,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,23,93.0,DT,False,7.036786031709106,9.418,-60,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,24,253.0,LR,False,7.01599128430546,11.295,-60,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,25,58.0,LR,True,3.7593183190167343,16.828,-60,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,26,13.0,LR,False,7.037529164062876,10.204,-100,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,27,317.0,DT,True,3.2493897458335135,19.877,-80,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,28,120.0,LR,False,7.14973832533877,9.446,80,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,29,250.0,DT,False,7.015726079830456,16.325,60,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,30,95.0,LR,True,3.6288817391802546,14.725,-20,0,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,31,237.0,LR,True,6.811572117639939,24.376,40,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,32,112.0,DT,False,6.708688811705277,15.851,-60,1,0,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,33,291.0,DT,True,3.1082411754497032,22.901,-80,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,34,362.0,LR,False,6.65202502648781,11.765,60,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,35,141.0,DT,True,5.082418243779954,17.153,60,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,36,274.0,DT,False,6.635142153317254,6.606,80,1,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,37,35.0,LR,True,7.004669147896335,9.077,60,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,38,15.0,DT,True,5.032747711051263,23.128,-100,0,1,27.42884290054284
113,DT+LR,mlp,mushrooms,low,,39,178.0,LR,True,7.024448327462726,21.499,40,1,1,27.42884290054284
255,DT+LR,mlp,mushrooms,high,,0,130.0,DT,True,16.007338832204052,93.737,80,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,1,28.0,LR,False,0.2007579693120181,9.396,-40,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,2,302.0,LR,False,7.115078310267746,10.569,60,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,3,398.0,DT,False,3.6043734200591486,12.405,20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,4,243.0,DT,False,4.255317214928127,14.725,-20,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,5,295.0,LR,False,4.031583766128522,4.699,-60,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,6,250.0,LR,True,3.549651800031057,20.517,-20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,7,37.0,DT,False,4.18378970780982,8.793,20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,8,17.0,DT,False,3.5689005345925375,3.601,-40,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,9,284.0,LR,True,1.9962949631512052,9.021,-20,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,10,397.0,LR,True,2.1288946084745555,14.967,-60,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,11,375.0,LR,False,2.3491455878134553,4.233,-40,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,12,351.0,DT,True,1.3817244276937843,23.283,-80,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,13,222.0,LR,True,1.901277455351018,4.727,20,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,14,156.0,DT,False,6.2267154394815485,9.455,-20,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,15,135.0,LR,True,5.388625773503166,5.977,60,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,16,155.0,DT,True,4.187514885407154,52.989,100,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,17,117.0,LR,False,4.1088838712580555,8.601,-40,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,18,116.0,DT,True,8.265136188629604,30.212,80,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,19,209.0,LR,True,7.223820064510695,8.697,-40,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,20,253.0,LR,True,7.494176053669197,11.934,-40,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,21,224.0,LR,False,10.2208158586856,5.805,20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,22,200.0,DT,True,4.066288829635716,15.201,-100,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,23,154.0,LR,True,9.158978705318296,16.641,20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,24,301.0,DT,False,9.011546096635785,10.418,-20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,25,291.0,DT,False,4.429020980072227,3.858,40,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,26,111.0,LR,False,6.446432805742832,21.634,-40,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,27,86.0,DT,False,9.047262177142152,7.876,-40,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,28,128.0,DT,False,8.702856012820044,6.446,20,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,29,239.0,DT,True,3.872962714301481,38.404,-80,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,30,169.0,DT,True,6.164023421808818,19.117,-100,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,31,274.0,DT,True,8.83132970119593,19.02,100,1,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,32,115.0,LR,True,8.259418953994562,12.129,-60,1,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,33,216.0,LR,True,8.497612841743223,14.922,-20,1,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,34,390.0,DT,False,10.072955472137584,16.559,-20,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,35,87.0,DT,True,8.040779329039346,26.392,-80,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,36,178.0,DT,True,10.348306626200957,21.706,100,1,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,37,15.0,DT,True,9.864069815710646,15.827,100,0,1,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,38,165.0,DT,False,10.23937980432462,14.256,-60,0,0,23.65069938403137
255,DT+LR,mlp,mushrooms,high,,39,248.0,LR,True,8.591571305023718,10.299,-60,0,0,23.65069938403137
141,DT+LR,mlp,mushrooms,high,,0,159.0,LR,True,6.478102879670201,42.464,60,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,1,395.0,LR,True,0.2009302626229168,20.478,60,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,2,332.0,DT,True,0.2009276830318111,38.794,-100,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,3,316.0,LR,False,0.2009251159862071,27.432,-60,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,4,104.0,DT,False,6.534245828764435,12.259,-80,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,5,259.0,LR,True,3.846138757245309,65.674,-60,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,6,115.0,LR,True,3.774950923521884,33.563,-40,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,7,63.0,LR,False,3.50577713965634,14.091,-20,0,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,8,112.0,DT,False,3.868597601053804,12.64,-20,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,9,3.0,DT,True,2.3170276415244864,16.252,-100,0,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,10,220.0,LR,True,2.422947808037032,5.979,-80,0,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,11,341.0,DT,False,5.494878724116286,2.829,40,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,12,357.0,LR,False,4.583797538083073,7.501,-80,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,13,145.0,DT,True,4.143866826100641,130.635,100,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,14,111.0,DT,True,4.491251632308474,12.117,-100,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,15,12.0,LR,False,3.5114778286586055,7.419,-40,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,16,265.0,DT,True,6.843750006359341,10.464,-100,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,17,251.0,LR,False,6.836110011191968,4.778,-60,1,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,18,143.0,LR,False,9.019367933899202,3.53,80,1,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,19,25.0,LR,True,8.532268452632552,15.063,-20,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,20,262.0,LR,True,8.640108415533723,8.37,40,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,21,209.0,DT,True,6.486616067277625,16.775,-100,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,22,175.0,LR,True,7.26325992445131,36.12,40,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,23,46.0,LR,False,7.84717516007305,4.941,-80,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,24,381.0,DT,True,6.061474150680499,38.662,100,1,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,25,15.0,DT,False,7.346266484253189,11.053,40,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,26,37.0,LR,True,10.647599307481348,23.328,40,1,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,27,171.0,LR,True,3.706380508866542,24.951,40,0,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,28,374.0,LR,True,8.448247310568398,11.854,-60,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,29,77.0,DT,False,8.286716826370395,6.712,20,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,30,58.0,LR,True,4.115357039194343,33.328,-20,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,31,67.0,DT,True,6.346657202765217,10.331,-100,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,32,27.0,DT,True,6.86014420869691,17.108,100,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,33,398.0,DT,False,9.04256936724606,5.227,-20,1,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,34,132.0,LR,False,3.811066627179642,7.224,40,0,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,35,223.0,DT,False,8.69260769108747,5.49,20,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,36,346.0,DT,True,6.786812611213141,17.806,-100,1,1,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,37,300.0,LR,False,8.601832088395222,5.447,40,1,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,38,331.0,LR,False,8.51567177810889,6.472,-40,0,0,29.774921014409976
141,DT+LR,mlp,mushrooms,high,,39,35.0,DT,True,7.326932656112222,16.644,100,0,0,29.774921014409976
19,LR,mlp,mushrooms,high,,0,111.0,LR,True,6.321784935257047,125.73,-40,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,1,139.0,LR,False,8.026790052844278,29.889,-20,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,2,294.0,LR,True,6.444463486973136,40.964,20,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,3,84.0,LR,False,8.054079025150006,26.903,-20,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,4,288.0,LR,False,7.85652084744507,17.144,-40,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,5,331.0,LR,False,8.111251134237001,10.905,60,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,6,77.0,LR,False,7.995702158105189,16.934,-20,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,7,173.0,LR,True,6.455881016204103,23.842,60,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,8,360.0,LR,False,7.896578650905224,14.158,-40,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,9,137.0,LR,False,7.604660276917394,15.387,-20,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,10,27.0,LR,True,6.428167198586872,26.599,60,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,11,0.0,LR,False,10.22256050105646,8.957,-60,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,12,145.0,LR,True,6.251605628455529,14.184,60,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,13,338.0,LR,False,9.701419276572349,13.431,-20,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,14,165.0,LR,True,6.486201960572352,25.319,-20,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,15,269.0,LR,False,9.63274774067092,18.19,40,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,16,210.0,LR,True,7.812632643352373,11.641,80,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,17,297.0,LR,False,10.18502827439684,25.565,20,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,18,266.0,LR,True,6.35047302432485,49.518,20,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,19,232.0,LR,False,9.551267610153474,45.711,-80,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,20,187.0,LR,False,9.932525747134616,28.211,40,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,21,380.0,LR,True,5.9994011308201625,8.273,-60,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,22,174.0,LR,True,8.285519227085935,37.902,20,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,23,247.0,LR,False,9.739059212372034,15.867,-20,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,24,110.0,LR,False,10.086096128702197,16.236,-80,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,25,59.0,LR,True,8.277262791456675,30.933,20,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,26,283.0,LR,False,10.125892499488698,29.126,20,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,27,395.0,LR,False,10.111782177160244,16.012,-40,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,28,23.0,LR,False,9.920916568296596,10.579,-100,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,29,67.0,LR,True,9.782160683087998,19.334,-20,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,30,225.0,LR,False,9.572396671041124,4.038,40,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,31,112.0,LR,True,10.748781570895916,44.083,20,1,1,33.35981728496114
19,LR,mlp,mushrooms,high,,32,119.0,LR,False,10.072485149509054,10.038,-40,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,33,307.0,LR,False,12.044943345689642,19.528,20,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,34,8.0,LR,True,13.353111263181988,14.229,20,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,35,392.0,LR,False,12.104312082724284,6.455,-60,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,36,256.0,LR,True,12.944690080001088,7.995,60,1,0,33.35981728496114
19,LR,mlp,mushrooms,high,,37,3.0,LR,True,10.39872855947214,7.447,-40,0,0,33.35981728496114
19,LR,mlp,mushrooms,high,,38,259.0,LR,True,10.286107822347567,15.603,-20,0,1,33.35981728496114
19,LR,mlp,mushrooms,high,,39,267.0,LR,False,12.24653233745392,7.464,20,1,0,33.35981728496114
304,DT+LR,mlp,mushrooms,low,,0,163.0,LR,False,0.2110866141075085,134.436,-60,1,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,1,20.0,LR,True,6.481026314611653,247.275,100,0,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,2,303.0,DT,False,0.2545911362398753,204.589,60,0,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,3,384.0,DT,False,0.3334084323481318,72.864,-60,0,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,4,78.0,LR,True,0.3282162118287012,16.922,60,1,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,5,357.0,DT,False,0.4886558183985582,26.734,60,1,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,6,317.0,LR,False,0.3080862743271777,28.155,-60,0,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,7,187.0,LR,False,0.5225494084144994,20.384,100,1,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,8,237.0,DT,False,0.4771512720936889,30.575,80,1,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,9,366.0,DT,False,0.6062010163839353,22.912,-100,0,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,10,64.0,DT,True,0.5633829784282202,38.25,80,1,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,11,111.0,DT,False,0.5573718345093667,35.112,-100,0,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,12,391.0,LR,True,5.150372982842855,26.959,80,1,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,13,43.0,DT,True,5.271004555457684,18.008,60,1,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,14,273.0,DT,True,5.1385804297011894,11.021,-100,1,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,15,258.0,LR,True,5.229105664674574,23.969,-60,0,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,16,311.0,LR,True,5.217976386620489,17.935,-20,1,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,17,229.0,DT,False,5.035013195463808,27.622,-60,0,0,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,18,157.0,DT,False,5.161501461469575,10.087,80,1,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,19,249.0,LR,False,5.04275866548766,13.08,-80,0,1,21.276096032901258
304,DT+LR,mlp,mushrooms,low,,20,331.0,LR,True,5.165601356316132,20.037,40,0,0,21.276096032901258
