counterfactual_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,phase,phaseTrialId,shown_xai_type,tested_w_xai,step,condition_name,explanation_type,selected_strategy,ai_prediction,agent_prediction,cognitive_correct_vs_ai,prob_correct,pred_time
1,70,22,1,12,single_condition,decision_tree,wine_quality,20,testing,12,decision_tree,False,21,decision_tree,none,dt_traversal,1,1,True,0.59375,5.038274061529877
1,70,23,1,13,single_condition,decision_tree,wine_quality,25,testing,13,decision_tree,False,22,decision_tree,none,dt_traversal,0,0,True,0.5625,6.130574638644269
1,70,24,1,14,single_condition,decision_tree,wine_quality,24,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,1,1,True,0.5625,8.546609087249315
1,70,25,1,15,single_condition,decision_tree,wine_quality,23,testing,15,decision_tree,False,24,decision_tree,none,dt_traversal,0,0,True,0.5625,6.266151507667985
1,70,26,1,16,single_condition,decision_tree,wine_quality,28,testing,16,decision_tree,True,25,decision_tree,dt,dt_traversal,1,1,True,0.625,16.98297267995309
1,70,27,1,17,single_condition,decision_tree,wine_quality,26,testing,17,decision_tree,False,26,decision_tree,none,dt_traversal,1,1,True,0.59375,5.869980830746339
0,70,28,1,18,single_condition,decision_tree,wine_quality,11,testing,18,decision_tree,False,27,decision_tree,none,dt_traversal,1,0,False,0.34375,6.587560153824693
1,70,29,1,19,single_condition,decision_tree,wine_quality,27,testing,19,decision_tree,True,28,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
0,70,30,1,20,single_condition,decision_tree,wine_quality,15,testing,20,decision_tree,False,29,decision_tree,none,dt_traversal,1,0,False,0.4375,5.047557414341746
0,71,1,1,1,single_condition,logistic_regression,wine_quality,6,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,0,1,False,0.2968505399146433,4.6950849366661975
0,71,2,1,2,single_condition,logistic_regression,wine_quality,2,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,0,1,False,0.4131453083123662,4.882892336202838
0,71,3,1,3,single_condition,logistic_regression,wine_quality,3,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,0,False,0.09386808679213231,3.3241708774372123
1,71,4,1,4,single_condition,logistic_regression,wine_quality,4,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,0,0,True,0.6521815125991826,3.175109967220134
0,71,5,1,5,single_condition,logistic_regression,wine_quality,9,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,0,False,0.1311219427985645,1.5902060119924166
1,71,6,1,6,single_condition,logistic_regression,wine_quality,7,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,1,1,True,0.7874128870749659,3.220386604688242
0,71,7,1,7,single_condition,logistic_regression,wine_quality,1,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,0,1,False,0.3109238185416202,3.1128282217558767
0,71,8,1,8,single_condition,logistic_regression,wine_quality,5,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,1,0,False,0.42138307782395,3.3965555107026573
1,71,9,1,9,single_condition,logistic_regression,wine_quality,0,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,1,1,True,0.7390795938203745,3.416192748085715
1,71,10,1,10,single_condition,logistic_regression,wine_quality,8,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,1,1,True,0.8535122049878605,3.248481469964765
1,71,11,1,1,single_condition,logistic_regression,wine_quality,25,testing,1,logistic_regression,True,10,linear_regression,lr,lr_heuristic,0,0,True,0.5697740044633578,3.2632681430174246
0,71,12,1,2,single_condition,logistic_regression,wine_quality,13,testing,2,logistic_regression,True,11,linear_regression,lr,lr_heuristic,0,1,False,0.16630161023342438,3.1769326447109165
0,71,13,1,3,single_condition,logistic_regression,wine_quality,29,testing,3,logistic_regression,False,12,linear_regression,none,lr_heuristic,0,1,False,0.39509468276580795,3.4762346650525338
1,71,14,1,4,single_condition,logistic_regression,wine_quality,22,testing,4,logistic_regression,True,13,linear_regression,lr,lr_heuristic,1,1,True,0.6886929739006296,3.347527430973824
1,71,15,1,5,single_condition,logistic_regression,wine_quality,15,testing,5,logistic_regression,True,14,linear_regression,lr,lr_heuristic,1,1,True,0.5302628331290237,3.4665992947664037
1,71,16,1,6,single_condition,logistic_regression,wine_quality,17,testing,6,logistic_regression,True,15,linear_regression,lr,lr_heuristic,0,0,True,0.6244379203350514,3.3720311732333386
0,71,17,1,7,single_condition,logistic_regression,wine_quality,14,testing,7,logistic_regression,True,16,linear_regression,lr,lr_heuristic,0,1,False,0.39969862702135217,3.33027098152001
1,71,18,1,8,single_condition,logistic_regression,wine_quality,24,testing,8,logistic_regression,False,17,linear_regression,none,lr_calculation,1,1,True,0.6449500704746383,5.690280860263236
1,71,19,1,9,single_condition,logistic_regression,wine_quality,11,testing,9,logistic_regression,False,18,linear_regression,none,lr_calculation,1,1,True,0.6146066295143201,5.885546171885193
1,71,20,1,10,single_condition,logistic_regression,wine_quality,12,testing,10,logistic_regression,True,19,linear_regression,lr,lr_heuristic,1,1,True,0.7644165656238047,3.422742831071109
1,71,21,1,11,single_condition,logistic_regression,wine_quality,16,testing,11,logistic_regression,False,20,linear_regression,none,lr_heuristic,0,0,True,0.5334108769529908,3.3824714623183687
1,71,22,1,12,single_condition,logistic_regression,wine_quality,20,testing,12,logistic_regression,False,21,linear_regression,none,lr_calculation,1,1,True,0.57124292658788,5.927951335266105
0,71,23,1,13,single_condition,logistic_regression,wine_quality,21,testing,13,logistic_regression,False,22,linear_regression,none,lr_calculation,0,1,False,0.4807347760619761,5.908342490046177
1,71,24,1,14,single_condition,logistic_regression,wine_quality,23,testing,14,logistic_regression,True,23,linear_regression,lr,lr_heuristic,0,0,True,0.6176410540638988,3.237685803902642
1,71,25,1,15,single_condition,logistic_regression,wine_quality,28,testing,15,logistic_regression,False,24,linear_regression,none,lr_heuristic,1,1,True,0.6882635583385175,3.5065301972836846
1,71,26,1,16,single_condition,logistic_regression,wine_quality,10,testing,16,logistic_regression,False,25,linear_regression,none,lr_calculation,1,1,True,0.6357690325065988,5.820305946211727
1,71,27,1,17,single_condition,logistic_regression,wine_quality,19,testing,17,logistic_regression,False,26,linear_regression,none,lr_calculation,0,0,True,0.5,5.9399999999999995
1,71,28,1,18,single_condition,logistic_regression,wine_quality,27,testing,18,logistic_regression,False,27,linear_regression,none,lr_heuristic,1,1,True,0.7012806992305277,3.591740955838617
1,71,29,1,19,single_condition,logistic_regression,wine_quality,18,testing,19,logistic_regression,True,28,linear_regression,lr,lr_heuristic,1,1,True,0.8197346113787833,3.4154797295756687
1,71,30,1,20,single_condition,logistic_regression,wine_quality,26,testing,20,logistic_regression,True,29,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,72,1,1,1,single_condition,hybrid,wine_quality,5,training,1,decision_tree,,0,hybrid,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,72,2,1,2,single_condition,hybrid,wine_quality,4,training,2,decision_tree,,1,hybrid,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,72,3,1,3,single_condition,hybrid,wine_quality,7,training,3,logistic_regression,,2,hybrid,lr,dt_traversal,1,1,True,0.6875,9.112370570117665
1,72,4,1,4,single_condition,hybrid,wine_quality,8,training,4,logistic_regression,,3,hybrid,lr,dt_traversal,1,1,True,0.84375,12.41938798099585
1,72,5,1,5,single_condition,hybrid,wine_quality,9,training,5,decision_tree,,4,hybrid,dt,dt_traversal,1,1,True,0.8125,15.931322408342053
1,72,6,1,6,single_condition,hybrid,wine_quality,6,training,6,logistic_regression,,5,hybrid,lr,dt_traversal,0,0,True,0.71875,10.053132052986014
1,72,7,1,7,single_condition,hybrid,wine_quality,1,training,7,decision_tree,,6,hybrid,dt,dt_traversal,0,0,True,0.875,23.086559089669713
1,72,8,1,8,single_condition,hybrid,wine_quality,2,training,8,decision_tree,,7,hybrid,dt,dt_traversal,0,0,True,1.0,23.086559089669713
0,72,9,1,9,single_condition,hybrid,wine_quality,0,training,9,logistic_regression,,8,hybrid,lr,dt_traversal,1,0,False,0.34375,10.146882052986014
1,72,10,1,10,single_condition,hybrid,wine_quality,3,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,1,1,True,0.59375,7.507084215354572
1,72,11,1,1,single_condition,hybrid,wine_quality,26,testing,1,logistic_regression,False,10,hybrid,none,dt_traversal,1,1,True,0.75,10.053132052986015
1,72,12,1,2,single_condition,hybrid,wine_quality,17,testing,2,decision_tree,False,11,hybrid,none,dt_traversal,0,0,True,0.71875,9.879626311551842
1,72,13,1,3,single_condition,hybrid,wine_quality,21,testing,3,logistic_regression,False,12,hybrid,none,dt_traversal,0,0,True,0.59375,8.279353345815142
1,72,14,1,4,single_condition,hybrid,wine_quality,13,testing,4,decision_tree,False,13,hybrid,none,dt_traversal,0,0,True,0.65625,9.485114828683493
1,72,15,1,5,single_condition,hybrid,wine_quality,14,testing,5,decision_tree,True,14,hybrid,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
1,72,16,1,6,single_condition,hybrid,wine_quality,24,testing,6,logistic_regression,False,15,hybrid,none,dt_traversal,1,1,True,0.53125,7.887097604380969
0,72,17,1,7,single_condition,hybrid,wine_quality,22,testing,7,decision_tree,False,16,hybrid,none,dt_traversal,1,0,False,0.5,5.421389476903046
0,72,18,1,8,single_condition,hybrid,wine_quality,28,testing,8,decision_tree,True,17,hybrid,dt,dt_traversal,1,0,False,0.375,17.0638688546924
1,72,19,1,9,single_condition,hybrid,wine_quality,18,testing,9,decision_tree,True,18,hybrid,dt,dt_traversal,1,1,True,0.875,12.552183725893588
1,72,20,1,10,single_condition,hybrid,wine_quality,29,testing,10,logistic_regression,True,19,hybrid,lr,dt_traversal,0,0,True,0.625,8.546609087249317
1,72,21,1,11,single_condition,hybrid,wine_quality,19,testing,11,decision_tree,False,20,hybrid,none,dt_traversal,0,0,True,0.53125,4.482877446138108
1,72,22,1,12,single_condition,hybrid,wine_quality,27,testing,12,logistic_regression,True,21,hybrid,lr,dt_traversal,1,1,True,0.5625,5.963730830746339
1,72,23,1,13,single_condition,hybrid,wine_quality,20,testing,13,decision_tree,True,22,hybrid,dt,dt_traversal,1,1,True,0.875,17.225661204171022
1,72,24,1,14,single_condition,hybrid,wine_quality,16,testing,14,decision_tree,True,23,hybrid,dt,dt_traversal,0,0,True,1.0,23.086559089669713
1,72,25,1,15,single_condition,hybrid,wine_quality,23,testing,15,logistic_regression,True,24,hybrid,lr,dt_traversal,0,0,True,0.5625,5.957068897210096
1,72,26,1,16,single_condition,hybrid,wine_quality,25,testing,16,logistic_regression,False,25,hybrid,none,lr_calculation,0,0,True,0.5556008544877129,5.926658883520147
1,72,27,1,17,single_condition,hybrid,wine_quality,12,testing,17,logistic_regression,True,26,hybrid,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
0,72,28,1,18,single_condition,hybrid,wine_quality,15,testing,18,logistic_regression,False,27,hybrid,none,lr_calculation,1,0,False,0.4604928107722857,5.881594531389641
1,72,29,1,19,single_condition,hybrid,wine_quality,10,testing,19,decision_tree,True,28,hybrid,dt,lr_heuristic,1,1,True,0.778226079817345,3.3919797035177846
1,72,30,1,20,single_condition,hybrid,wine_quality,11,testing,20,logistic_regression,False,29,hybrid,none,lr_heuristic,1,1,True,0.7307499019528755,3.4944728280448496
1,73,1,1,1,single_condition,decision_tree,wine_quality,2,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,73,2,1,2,single_condition,decision_tree,wine_quality,6,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
0,73,3,1,3,single_condition,decision_tree,wine_quality,3,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,1,0,False,0.1875,12.552183725893588
0,73,4,1,4,single_condition,decision_tree,wine_quality,0,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,0,False,0.25,15.931322408342053
1,73,5,1,5,single_condition,decision_tree,wine_quality,9,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,73,6,1,6,single_condition,decision_tree,wine_quality,8,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,1,True,0.75,12.552183725893588
1,73,7,1,7,single_condition,decision_tree,wine_quality,1,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,73,8,1,8,single_condition,decision_tree,wine_quality,5,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,1,True,0.8125,23.086559089669713
1,73,9,1,9,single_condition,decision_tree,wine_quality,4,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,0,0,True,0.875,23.086559089669713
1,73,10,1,10,single_condition,decision_tree,wine_quality,7,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,73,11,1,1,single_condition,decision_tree,wine_quality,19,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,0,0,True,1.0,23.086559089669713
1,73,12,1,2,single_condition,decision_tree,wine_quality,23,testing,2,decision_tree,False,11,decision_tree,none,dt_traversal,0,0,True,0.53125,3.134784448605047
1,73,13,1,3,single_condition,decision_tree,wine_quality,17,testing,3,decision_tree,False,12,decision_tree,none,dt_traversal,0,0,True,0.5625,4.024206769216461
1,73,14,1,4,single_condition,decision_tree,wine_quality,24,testing,4,decision_tree,True,13,decision_tree,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,73,15,1,5,single_condition,decision_tree,wine_quality,29,testing,5,decision_tree,False,14,decision_tree,none,dt_traversal,0,0,True,0.65625,7.730847604380967
0,73,16,1,6,single_condition,decision_tree,wine_quality,26,testing,6,decision_tree,False,15,decision_tree,none,dt_traversal,1,0,False,0.3125,8.97011482868349
0,73,17,1,7,single_condition,decision_tree,wine_quality,25,testing,7,decision_tree,False,16,decision_tree,none,dt_traversal,0,1,False,0.40625,6.328651507667987
0,73,18,1,8,single_condition,decision_tree,wine_quality,28,testing,8,decision_tree,True,17,decision_tree,dt,dt_traversal,1,0,False,0.4375,12.958103345815136
1,73,19,1,9,single_condition,decision_tree,wine_quality,13,testing,9,decision_tree,False,18,decision_tree,none,dt_traversal,0,0,True,0.5,5.47106315577592
1,73,20,1,10,single_condition,decision_tree,wine_quality,16,testing,10,decision_tree,True,19,decision_tree,dt,dt_traversal,0,0,True,0.6875,12.552183725893588
0,73,21,1,11,single_condition,decision_tree,wine_quality,11,testing,11,decision_tree,True,20,decision_tree,dt,dt_traversal,1,0,False,0.5,12.929109087249312
1,73,22,1,12,single_condition,decision_tree,wine_quality,10,testing,12,decision_tree,True,21,decision_tree,dt,dt_traversal,1,1,True,0.6875,12.552183725893588
0,73,23,1,13,single_condition,decision_tree,wine_quality,15,testing,13,decision_tree,False,22,decision_tree,none,dt_traversal,1,0,False,0.5,5.0877187999814
1,73,24,1,14,single_condition,decision_tree,wine_quality,21,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,0,0,True,0.53125,6.359901507667987
0,73,25,1,15,single_condition,decision_tree,wine_quality,18,testing,15,decision_tree,False,24,decision_tree,none,dt_traversal,1,0,False,0.5,7.5070842153545705
1,73,26,1,16,single_condition,decision_tree,wine_quality,12,testing,16,decision_tree,True,25,decision_tree,dt,dt_traversal,1,1,True,0.875,12.552183725893588
1,73,27,1,17,single_condition,decision_tree,wine_quality,14,testing,17,decision_tree,True,26,decision_tree,dt,dt_traversal,0,0,True,1.0,19.504819105182325
0,73,28,1,18,single_condition,decision_tree,wine_quality,22,testing,18,decision_tree,False,27,decision_tree,none,dt_traversal,1,0,False,0.46875,4.482877446138108
1,73,29,1,19,single_condition,decision_tree,wine_quality,20,testing,19,decision_tree,True,28,decision_tree,dt,dt_traversal,1,1,True,1.0,28.003279544834864
1,73,30,1,20,single_condition,decision_tree,wine_quality,27,testing,20,decision_tree,True,29,decision_tree,dt,dt_traversal,1,1,True,0.875,12.552183725893588
1,74,1,1,1,single_condition,logistic_regression,wine_quality,9,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,1,1,True,0.7317078167430505,4.675197116507526
1,74,2,1,2,single_condition,logistic_regression,wine_quality,8,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,1,1,True,0.8370475410414808,4.655967792772431
0,74,3,1,3,single_condition,logistic_regression,wine_quality,2,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,0,1,False,0.37704084722948994,3.0902099265315948
0,74,4,1,4,single_condition,logistic_regression,wine_quality,6,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,0,1,False,0.2265919138385981,3.25121318235431
1,74,5,1,5,single_condition,logistic_regression,wine_quality,3,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,1,True,0.7319962281408352,4.698556994707369
1,74,6,1,6,single_condition,logistic_regression,wine_quality,5,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,1,1,True,0.592347269998831,3.3124444834625986
