forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
0,252,4,1,4,single_condition,input_gradients,importance,wine_quality,797,training,4,0,,infer_with_explanation,ImportanceCategorization,"[0.4848484992980957, 0.739130437374115, 0.306627094745636, 0.17543859779834747, 0.3529411852359772]","[0.2867117769089965, 1.0, 0.24960798325107417, 0.0029651446017532044, 0.2878581614142158]","{1: 0.9325499517827247, 0: 0.06745004821727531}",1,5.0,False,5.0
1,252,5,1,1,single_condition,input_gradients,importance,wine_quality,960,testing,1,1,True,infer_with_explanation,ImportanceCategorization,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[0.6564763188705366, 0.5662321757502489, 1.0, 0.3295922291705598, 0.04777770570824101]","{1: 0.7002548416302857, 0: 0.29974515836971416}",1,5.0,True,
1,252,6,1,2,single_condition,input_gradients,importance,wine_quality,496,testing,2,0,False,infer_no_explanation,ImportanceCategorization,"[-0.06060606241226196, 0.3913043439388275, 0.26706230640411377, 0.4385964870452881, 0.7254902124404907]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,252,7,1,3,single_condition,input_gradients,importance,wine_quality,981,testing,3,0,True,infer_with_explanation,ImportanceCategorization,"[0.24242424964904785, 0.32608696818351746, 0.16815035045146942, 1.0350877046585083, 0.37254902720451355]","[0.13152947823715688, 0.18098752591966386, 0.0096752871908193, 1.0, 0.13761197180733412]","{1: 0.9621294219374161, 0: 0.037870578062584}",1,5.0,False,
1,252,8,1,4,single_condition,input_gradients,importance,wine_quality,1151,testing,4,0,False,infer_no_explanation,ImportanceCategorization,"[1.0, 0.3913043439388275, 0.5835806131362915, 0.5438596606254578, 0.7843137383460999]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,252,9,1,5,single_condition,input_gradients,importance,wine_quality,964,testing,5,1,True,infer_with_explanation,ImportanceCategorization,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[0.6564763188705366, 0.5662321757502489, 1.0, 0.3295922291705598, 0.04777770570824101]","{1: 0.7217526050022025, 0: 0.27824739499779744}",1,5.0,True,
0,252,10,1,6,single_condition,input_gradients,importance,wine_quality,950,testing,6,1,False,infer_no_explanation,ImportanceCategorization,"[0.8181818127632141, 0.6304348111152649, 0.09891197085380554, -0.2631579041481018, 0.686274528503418]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,253,1,1,1,single_condition,lime,none,wine_quality,837,training,1,1,,infer_no_explanation,SensitiveFeatures,"[0.7575757503509521, -0.17391304671764374, 0.8803164958953857, 0.017543859779834747, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,0.1,False,5.0
1,253,2,1,2,single_condition,lime,none,wine_quality,945,training,2,1,,infer_no_explanation,SensitiveFeatures,"[0.5757575631141663, 0.695652186870575, 0.08902077376842499, 0.2982456088066101, 0.1568627506494522]",,{1: 1.0},1,0.09999999999999964,True,5.0
0,253,3,1,3,single_condition,lime,none,wine_quality,233,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.5454545617103577, 0.06521739065647125, 0.2571711242198944, 0.4385964870452881, 0.7843137383460999]",,{1: 1.0},1,0.09999999999999964,False,5.0
0,253,4,1,4,single_condition,lime,none,wine_quality,401,training,4,0,,infer_no_explanation,SensitiveFeatures,"[0.4848484992980957, 0.0, 0.26706230640411377, -0.017543859779834747, 0.45098039507865906]",,"{1: 0.5382795143039037, 0: 0.46172048569609625}",1,0.09999999999999964,False,5.0
1,253,5,1,1,single_condition,lime,none,wine_quality,1170,testing,1,0,False,infer_no_explanation,SensitiveFeatures,"[0.39393940567970276, 0.43478259444236755, 0.009891197085380554, 0.15789473056793213, 0.27450981736183167]",,"{1: 0.3917602317567398, 0: 0.6082397682432602}",0,0.10000000000000142,True,
1,253,6,1,2,single_condition,lime,none,wine_quality,1485,testing,2,0,True,infer_no_explanation,SensitiveFeatures,"[0.1515151560306549, 0.17391304671764374, 0.13847675919532776, 0.6754385828971863, 0.6078431606292725]",,"{1: 0.38659886730403115, 0: 0.6134011326959687}",0,0.10000000000000142,True,
0,253,7,1,3,single_condition,lime,none,wine_quality,882,testing,3,1,False,infer_no_explanation,SensitiveFeatures,"[0.8484848737716675, 0.6739130616188049, 0.1483679562807083, 0.07017543911933899, 0.3137255012989044]",,"{1: 0.4448655012773708, 0: 0.5551344987226292}",0,0.10000000000000142,False,
0,253,8,1,4,single_condition,lime,none,wine_quality,1120,testing,4,1,True,infer_no_explanation,SensitiveFeatures,"[1.1818181276321411, 0.54347825050354, 0.059347182512283325, 0.4736842215061188, 0.27450981736183167]",,"{1: 0.4515955345075508, 0: 0.5484044654924491}",0,0.10000000000000142,False,
1,253,9,1,5,single_condition,lime,none,wine_quality,1469,testing,5,0,True,infer_no_explanation,SensitiveFeatures,"[0.1515151560306549, 0.17391304671764374, 0.37586548924446106, 1.2456140518188477, 0.4901960790157318]",,"{1: 0.4214961684351608, 0: 0.5785038315648392}",0,0.10000000000000142,True,
0,253,10,1,6,single_condition,lime,none,wine_quality,69,testing,6,1,False,infer_no_explanation,SensitiveFeatures,"[0.39393940567970276, 1.04347825050354, 0.07912957668304443, 0.7631579041481018, 0.5490196347236633]",,"{1: 0.42956131125485514, 0: 0.5704386887451449}",0,0.10000000000000142,False,
0,254,1,1,1,single_condition,lime,attribution,wine_quality,1006,training,1,1,,infer_no_explanation,AttributionSum,"[0.7575757503509521, 0.804347813129425, 0.15825915336608887, 0.035087719559669495, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,254,1,1,1,single_condition,lime,attribution,wine_quality,1006,training,1,1,,infer_with_explanation,AttributionSum,"[0.7575757503509521, 0.804347813129425, 0.15825915336608887, 0.035087719559669495, 0.3921568691730499]","[1.0, 0.4232180518949162, 0.1015157566158722, 0.22582402845321628, 0.11286297099985934]","{0: 0.1941575902355035, 1: 0.8058424097644965}",1,5.0,True,5.0
0,254,2,1,2,single_condition,lime,attribution,wine_quality,924,training,2,1,,infer_no_explanation,AttributionSum,"[0.6060606241226196, 0.717391312122345, 0.16815035045146942, 0.35087719559669495, 0.23529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,254,2,1,2,single_condition,lime,attribution,wine_quality,924,training,2,1,,infer_with_explanation,AttributionSum,"[0.6060606241226196, 0.717391312122345, 0.16815035045146942, 0.35087719559669495, 0.23529411852359772]","[1.0, 0.3637170958523658, 0.12768369486230546, 0.15710734607837487, -0.038512861731131894]","{0: 0.20363684093608947, 1: 0.7963631590639105}",1,5.0,True,5.0
1,254,3,1,3,single_condition,lime,attribution,wine_quality,1164,training,3,0,,infer_no_explanation,AttributionSum,"[0.24242424964904785, 0.43478259444236755, 0.09891197085380554, 0.9035087823867798, 0.45098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,254,3,1,3,single_condition,lime,attribution,wine_quality,1164,training,3,0,,infer_with_explanation,AttributionSum,"[0.24242424964904785, 0.43478259444236755, 0.09891197085380554, 0.9035087823867798, 0.45098039507865906]","[-0.9811529480501064, 0.0272636613181481, 0.44801969103196, -1.0, 0.09737025005345239]","{0: 0.8788040133857503, 1: 0.1211959866142497}",0,5.0,True,5.0
1,254,4,1,4,single_condition,lime,attribution,wine_quality,356,training,4,0,,infer_no_explanation,AttributionSum,"[0.5454545617103577, 0.8913043737411499, 0.4352126717567444, 0.24561403691768646, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,254,4,1,4,single_condition,lime,attribution,wine_quality,356,training,4,0,,infer_with_explanation,AttributionSum,"[0.5454545617103577, 0.8913043737411499, 0.4352126717567444, 0.24561403691768646, 0.3921568691730499]","[0.1638336350360499, 1.0, -0.010043585741595867, 0.39910571222595354, 0.3578930203639972]","{0: 0.19795805975573533, 1: 0.8020419402442647}",1,5.0,False,5.0
1,254,5,1,1,single_condition,lime,attribution,wine_quality,1188,testing,1,0,True,infer_with_explanation,AttributionSum,"[0.5151515007019043, 0.5, 1.068249225616455, 0.6491228342056274, 0.5882353186607361]","[-0.029729194430196677, -0.01750728427032287, -0.7849545842804095, -1.0, -0.0038768240377446556]","{0: 0.8563075791585123, 1: 0.14369242084148773}",0,5.0,True,
0,254,6,1,2,single_condition,lime,attribution,wine_quality,1132,testing,2,1,False,infer_no_explanation,AttributionSum,"[1.3333333730697632, 0.8913043737411499, 0.26706230640411377, 0.15789473056793213, 0.6274510025978088]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,254,7,1,3,single_condition,lime,attribution,wine_quality,193,testing,3,0,False,infer_no_explanation,AttributionSum,"[0.1515151560306549, 0.17391304671764374, 0.16815035045146942, 0.4912280738353729, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,254,8,1,4,single_condition,lime,attribution,wine_quality,1267,testing,4,1,False,infer_no_explanation,AttributionSum,"[0.6666666865348816, 0.8695651888847351, 0.07912957668304443, 0.28070175647735596, 0.0784313753247261]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,254,9,1,5,single_condition,lime,attribution,wine_quality,1405,testing,5,1,True,infer_with_explanation,AttributionSum,"[0.6363636255264282, 0.9347826242446899, 0.22749753296375275, 0.017543859779834747, 0.4313725531101227]","[1.0, 0.3433103194243262, 0.10449421618022821, 0.3742599118692422, 0.08377280090609851]","{0: 0.2019324654042911, 1: 0.7980675345957089}",1,5.0,True,
0,254,10,1,6,single_condition,lime,attribution,wine_quality,39,testing,6,0,True,infer_with_explanation,AttributionSum,"[0.39393940567970276, 0.782608687877655, 0.7517309784889221, 0.31578946113586426, 0.529411792755127]","[-0.028410172721598032, 1.0, -0.9117874798040301, 0.5013758956119496, 0.14811961218371722]","{0: 0.4779611592736621, 1: 0.5220388407263379}",1,5.0,False,
1,255,1,1,1,single_condition,lime,importance,wine_quality,886,training,1,0,,infer_no_explanation,ImportanceCategorization,"[0.3636363744735718, 0.3913043439388275, 0.16815035045146942, 0.9298245906829834, 0.529411792755127]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,255,1,1,1,single_condition,lime,importance,wine_quality,886,training,1,0,,infer_with_explanation,ImportanceCategorization,"[0.3636363744735718, 0.3913043439388275, 0.16815035045146942, 0.9298245906829834, 0.529411792755127]","[0.3273993410373605, 0.0987008351470544, 0.32747890549890907, 1.0, 0.0754681223424295]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
0,255,2,1,2,single_condition,lime,importance,wine_quality,945,training,2,1,,infer_no_explanation,ImportanceCategorization,"[0.5757575631141663, 0.695652186870575, 0.08902077376842499, 0.2982456088066101, 0.1568627506494522]",,{0: 1.0},0,5.0,False,
0,255,2,1,2,single_condition,lime,importance,wine_quality,945,training,2,1,,infer_with_explanation,ImportanceCategorization,"[0.5757575631141663, 0.695652186870575, 0.08902077376842499, 0.2982456088066101, 0.1568627506494522]","[0.14833847033815722, 1.0, 0.5643032125595737, 0.47848379413244135, 0.07268352740175764]",{0: 1.0},0,5.0,False,5.0
0,255,3,1,3,single_condition,lime,importance,wine_quality,444,training,3,1,,infer_no_explanation,ImportanceCategorization,"[1.0, 0.804347813129425, 0.15825915336608887, 0.5263158082962036, 1.0]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,255,3,1,3,single_condition,lime,importance,wine_quality,444,training,3,1,,infer_with_explanation,ImportanceCategorization,"[1.0, 0.804347813129425, 0.15825915336608887, 0.5263158082962036, 1.0]","[1.0, 0.5002621745837398, 0.059778154637766076, 0.013672145445441057, 0.06851040355521561]","{0: 0.32557754046853554, 1: 0.6744224595314644}",1,5.0,True,5.0
1,255,4,1,4,single_condition,lime,importance,wine_quality,1112,training,4,0,,infer_no_explanation,ImportanceCategorization,"[0.5454545617103577, 0.52173912525177, 0.2373887300491333, 0.10526315867900848, 0.45098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,255,4,1,4,single_condition,lime,importance,wine_quality,1112,training,4,0,,infer_with_explanation,ImportanceCategorization,"[0.5454545617103577, 0.52173912525177, 0.2373887300491333, 0.10526315867900848, 0.45098039507865906]","[0.013953947161056612, 0.011963492987421253, 0.15294750657481734, 1.0, 0.013761531093376756]","{0: 0.95896494848403, 1: 0.041035051515970054}",0,5.0,True,5.0
1,255,5,1,1,single_condition,lime,importance,wine_quality,1552,testing,1,0,True,infer_with_explanation,ImportanceCategorization,"[0.6363636255264282, 0.41304346919059753, 0.42532145977020264, 0.719298243522644, 0.8823529481887817]","[1.0, 0.10532781036797184, 0.1022742524952616, 0.4774225117460572, 0.08821819420608998]","{0: 0.783255747284808, 1: 0.21674425271519207}",0,5.0,True,
0,255,6,1,2,single_condition,lime,importance,wine_quality,554,testing,2,0,True,infer_with_explanation,ImportanceCategorization,"[0.5757575631141663, 0.5869565010070801, 0.11869436502456665, 0.6578947305679321, -0.27450981736183167]","[0.13058974840195683, 0.9737051653778114, 0.20955144557326888, 1.0, 0.09537206669098493]","{0: 0.159973414278198, 1: 0.8400265857218019}",1,5.0,False,
1,255,7,1,3,single_condition,lime,importance,wine_quality,505,testing,3,1,True,infer_with_explanation,ImportanceCategorization,"[1.0, 0.6739130616188049, 0.1483679562807083, 0.38596490025520325, 0.19607843458652496]","[1.0, 0.3274748956498741, 0.18201828782145957, 0.1618771590000648, 0.035898439523003166]","{0: 0.2626520144806184, 1: 0.7373479855193816}",1,5.0,True,
0,255,8,1,4,single_condition,lime,importance,wine_quality,491,testing,4,1,False,infer_no_explanation,ImportanceCategorization,"[1.2424242496490479, 0.695652186870575, 0.13847675919532776, 0.24561403691768646, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,255,9,1,5,single_condition,lime,importance,wine_quality,578,testing,5,0,False,infer_no_explanation,ImportanceCategorization,"[0.1818181872367859, 0.28260868787765503, 0.9792284965515137, 0.35087719559669495, 0.45098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,255,10,1,6,single_condition,lime,importance,wine_quality,267,testing,6,1,False,infer_no_explanation,ImportanceCategorization,"[1.0909091234207153, 0.8478260636329651, 0.2571711242198944, 0.14035087823867798, 0.5686274766921997]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,256,1,1,1,single_condition,shap,none,wine_quality,1015,training,1,1,,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]",,"{0: 0.5, 1: 0.5}",0,0.1,False,5.0
1,256,2,1,2,single_condition,shap,none,wine_quality,606,training,2,1,,infer_no_explanation,SensitiveFeatures,"[0.9090909361839294, 0.695652186870575, 0.08902077376842499, 0.24561403691768646, 0.5490196347236633]",,{1: 1.0},1,0.09999999999999964,True,5.0
0,256,3,1,3,single_condition,shap,none,wine_quality,892,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.03030303120613098, 0.3913043439388275, 0.06923837959766388, 0.31578946113586426, 0.3137255012989044]",,{1: 1.0},1,0.09999999999999964,False,5.0
0,256,4,1,4,single_condition,shap,none,wine_quality,1193,training,4,0,,infer_no_explanation,SensitiveFeatures,"[0.4848484992980957, 0.08695652335882187, 0.009891197085380554, 1.0789474248886108, 0.9803921580314636]",,"{1: 0.5408438623580032, 0: 0.45915613764199675}",1,0.09999999999999964,False,5.0
1,256,5,1,1,single_condition,shap,none,wine_quality,544,testing,1,0,False,infer_no_explanation,SensitiveFeatures,"[-0.24242424964904785, 0.695652186870575, 0.03956478834152222, 0.07017543911933899, -0.3921568691730499]",,"{1: 0.3431785167105455, 0: 0.6568214832894546}",0,0.10000000000000142,True,
0,256,6,1,2,single_condition,shap,none,wine_quality,982,testing,2,1,False,infer_no_explanation,SensitiveFeatures,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]",,"{1: 0.4538828149079736, 0: 0.5461171850920264}",0,0.10000000000000142,False,
0,256,7,1,3,single_condition,shap,none,wine_quality,588,testing,3,1,True,infer_no_explanation,SensitiveFeatures,"[1.454545497894287, 0.5869565010070801, 0.3857566714286804, 0.2631579041481018, 1.2941176891326904]",,"{1: 0.4629183367864673, 0: 0.5370816632135327}",0,0.10000000000000142,False,
1,256,8,1,4,single_condition,shap,none,wine_quality,713,testing,4,0,True,infer_no_explanation,SensitiveFeatures,"[0.06060606241226196, -0.021739130839705467, 0.3659742772579193, 0.28070175647735596, 0.5490196347236633]",,"{1: 0.4284947643671781, 0: 0.571505235632822}",0,0.10000000000000142,True,
1,256,9,1,5,single_condition,shap,none,wine_quality,1416,testing,5,0,True,infer_no_explanation,SensitiveFeatures,"[0.12121212482452393, 0.6739130616188049, 0.03956478834152222, 0.08771929889917374, 0.27450981736183167]",,"{1: 0.4710482914326233, 0: 0.5289517085673767}",0,0.10000000000000142,True,
0,256,10,1,6,single_condition,shap,none,wine_quality,513,testing,6,1,False,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]",,"{1: 0.46592919947145395, 0: 0.534070800528546}",0,0.10000000000000142,False,
0,257,1,1,1,single_condition,shap,attribution,wine_quality,840,training,1,1,,infer_no_explanation,AttributionSum,"[0.8787878751754761, 0.6521739363670349, 0.22749753296375275, 0.2631579041481018, 0.3529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,257,1,1,1,single_condition,shap,attribution,wine_quality,840,training,1,1,,infer_with_explanation,AttributionSum,"[0.8787878751754761, 0.6521739363670349, 0.22749753296375275, 0.2631579041481018, 0.3529411852359772]","[1.0, 0.5639656516406101, 0.12535727143224484, 0.22377778197375098, 0.09955019730001378]","{0: 0.17307833808126571, 1: 0.8269216619187343}",1,5.0,True,5.0
0,257,2,1,2,single_condition,shap,attribution,wine_quality,369,training,2,1,,infer_no_explanation,AttributionSum,"[0.8484848737716675, 1.43478262424469, 0.06923837959766388, 0.0, 0.27450981736183167]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,257,2,1,2,single_condition,shap,attribution,wine_quality,369,training,2,1,,infer_with_explanation,AttributionSum,"[0.8484848737716675, 1.43478262424469, 0.06923837959766388, 0.0, 0.27450981736183167]","[1.0, 0.3517584964283135, 0.48632317373817974, 0.4409679483519521, -0.1224317671151635]","{0: 0.184474240401732, 1: 0.815525759598268}",1,5.0,True,5.0
